icd_code,icd_code_norm,icd_version,mimic_long_title,official_source,official_code_description,official_default_category,official_default_category_description,all_ccsr_categories,all_ccsr_descriptions,clinical_priority_category,mapping_status,mapping_reason,primary_psychiatric_comorbidity_flag,dementia_flag,substance_flag
30562,30562,9,"Cocaine abuse, episodic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",COCAINE ABUSE-EPISODIC,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30563,30563,9,"Cocaine abuse, in remission","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",COCAINE ABUSE-IN REMISS,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30570,30570,9,"Amphetamine or related acting sympathomimetic abuse, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AMPHETAMINE ABUSE-UNSPEC,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30571,30571,9,"Amphetamine or related acting sympathomimetic abuse, continuous","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AMPHETAMINE ABUSE-CONTIN,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30572,30572,9,"Amphetamine or related acting sympathomimetic abuse, episodic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AMPHETAMINE ABUSE-EPISOD,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30573,30573,9,"Amphetamine or related acting sympathomimetic abuse, in remission","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",AMPHETAMINE ABUSE-REMISS,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30580,30580,9,"Antidepressant type abuse, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ANTIDEPRESS ABUSE-UNSPEC,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30581,30581,9,"Antidepressant type abuse, continuous","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ANTIDEPRESS ABUSE-CONTIN,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30583,30583,9,"Antidepressant type abuse, in remission","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",ANTIDEPRESS ABUSE-REMISS,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30590,30590,9,"Other, mixed, or unspecified drug abuse, unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DRUG ABUSE NEC-UNSPEC,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30591,30591,9,"Other, mixed, or unspecified drug abuse, continuous","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DRUG ABUSE NEC-CONTIN,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30592,30592,9,"Other, mixed, or unspecified drug abuse, episodic","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DRUG ABUSE NEC-EPISODIC,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
30593,30593,9,"Other, mixed, or unspecified drug abuse, in remission","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DRUG ABUSE NEC-IN REMISS-,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
64831,64831,9,"Drug dependence of mother, delivered, with or without mention of antepartum condition","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DRUG DEPENDENCY IN PREGNANCY DELIVERED/ ANTEPAR,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
64833,64833,9,"Drug dependence of mother, antepartum condition or complication","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DRUG DEPENDENCY IN PREGNANCY/ ANTEPARTUM COND,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
64834,64834,9,"Drug dependence of mother, postpartum condition or complication","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",DRUG DEPENDENCY IN PREGNANCY/ POSTPARTUM COND,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
65553,65553,9,"Suspected damage to fetus from drugs, affecting management of mother, antepartum condition or complication","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",SUSPECT DAMAGE TO FETUS - ANTEPARTUM,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
96500,96500,9,"Poisoning by opium (alkaloids), unspecified","AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",POISONING BY OPIUM,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
96501,96501,9,Poisoning by heroin,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",POISONING BY HEROIN,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
96502,96502,9,Poisoning by methadone,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",POISONING BY METHADONE,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
96509,96509,9,Poisoning by other opiates and related narcotics,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",POISONING BY OTH NARCOTICS,661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
V6542,V6542,9,Counseling on substance use and abuse,"AHRQ HCUP Single-Level CCS for ICD-9-CM Diagnoses, 2015",COUNSELING FOR SUBSTANCE ABUSE (Begin 1994),661  ,Substance-related disorders,,,other_substance_related_disorders,included_non_primary,"AHRQ CCS 661/ICD-9 substance family, excluding tobacco. Excluded from primary exposure.",0,0,1
F1110,F1110,10,"Opioid abuse, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid abuse, uncomplicated",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1111,F1111,10,"Opioid abuse, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid abuse, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11121,F11121,10,Opioid abuse with intoxication delirium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with intoxication delirium,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11129,F11129,10,"Opioid abuse with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid abuse with intoxication, unspecified",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1113,F1113,10,Opioid abuse with withdrawal,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with withdrawal,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1114,F1114,10,Opioid abuse with opioid-induced mood disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with opioid-induced mood disorder,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11150,F11150,10,Opioid abuse with opioid-induced psychotic disorder with delusions,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with opioid-induced psychotic disorder with delusions,MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11151,F11151,10,Opioid abuse with opioid-induced psychotic disorder with hallucinations,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with opioid-induced psychotic disorder with hallucinations,MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11159,F11159,10,"Opioid abuse with opioid-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid abuse with opioid-induced psychotic disorder, unspecified",MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11188,F11188,10,Opioid abuse with other opioid-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with other opioid-induced disorder,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1119,F1119,10,Opioid abuse with unspecified opioid-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with unspecified opioid-induced disorder,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
